order_id,sku,qty
ORD-0254,SKU-0032,1
ORD-0254,SKU-0010,12
ORD-0254,SKU-0006,10
ORD-0254,SKU-0002,12
ORD-0255,SKU-0118,2
ORD-0255,SKU-0002,7
ORD-0255,SKU-0018,6
ORD-0255,SKU-0001,3
ORD-0255,SKU-0006,3
ORD-0255,SKU-0004,6
ORD-0256,SKU-0090,10
ORD-0256,SKU-0001,5
ORD-0256,SKU-0095,2
ORD-0256,SKU-0108,3
ORD-0256,SKU-0046,4
ORD-0257,SKU-0079,7
ORD-0257,SKU-0028,4
ORD-0257,SKU-0001,8
ORD-0257,SKU-0003,7
ORD-0257,SKU-0033,9
ORD-0258,SKU-0078,2
ORD-0259,SKU-0005,7
ORD-0260,SKU-0024,10
ORD-0260,SKU-0019,1
ORD-0261,SKU-0001,3
ORD-0261,SKU-0003,9
ORD-0261,SKU-0002,8
ORD-0261,SKU-0009,11
ORD-0261,SKU-0008,3
ORD-0262,SKU-0008,11
ORD-0263,SKU-0001,2
ORD-0263,SKU-0022,5
ORD-0263,SKU-0004,1
ORD-0263,SKU-0010,1
ORD-0264,SKU-0048,9
ORD-0264,SKU-0003,2
ORD-0264,SKU-0018,3
ORD-0265,SKU-0002,2
ORD-0265,SKU-0014,5
ORD-0265,SKU-0017,4
ORD-0266,SKU-0001,4
ORD-0266,SKU-0006,2
ORD-0266,SKU-0015,2
ORD-0266,SKU-0019,5
ORD-0267,SKU-0017,3
ORD-0267,SKU-0078,6
ORD-0268,SKU-0055,6
ORD-0268,SKU-0116,11
ORD-0268,SKU-0034,9
ORD-0268,SKU-0016,3
ORD-0269,SKU-0007,10
ORD-0269,SKU-0097,8
ORD-0269,SKU-0005,10
ORD-0269,SKU-0001,12
ORD-0269,SKU-0002,9
ORD-0270,SKU-0036,5
ORD-0270,SKU-0034,5
ORD-0270,SKU-0002,12
ORD-0270,SKU-0009,10
ORD-0270,SKU-0030,3
ORD-0271,SKU-0099,12
ORD-0271,SKU-0109,6
ORD-0271,SKU-0020,3
ORD-0271,SKU-0003,7
ORD-0272,SKU-0001,12
ORD-0272,SKU-0026,7
ORD-0272,SKU-0074,1
ORD-0273,SKU-0012,10
ORD-0273,SKU-0025,11
ORD-0273,SKU-0022,11
ORD-0274,SKU-0002,10
ORD-0275,SKU-0004,6
ORD-0275,SKU-0025,2
ORD-0275,SKU-0038,9
ORD-0276,SKU-0011,1
ORD-0276,SKU-0001,2
ORD-0276,SKU-0013,2
ORD-0276,SKU-0009,4
ORD-0276,SKU-0015,4
ORD-0276,SKU-0002,5
ORD-0277,SKU-0001,6
ORD-0278,SKU-0026,7
ORD-0278,SKU-0037,6
ORD-0279,SKU-0003,3
ORD-0280,SKU-0001,9
ORD-0280,SKU-0003,12
ORD-0280,SKU-0030,11
ORD-0280,SKU-0025,4
ORD-0280,SKU-0016,1
ORD-0280,SKU-0018,12
ORD-0281,SKU-0014,11
ORD-0281,SKU-0015,10
ORD-0282,SKU-0017,7
ORD-0282,SKU-0099,12
ORD-0282,SKU-0005,6
ORD-0282,SKU-0002,6
ORD-0283,SKU-0004,11
ORD-0284,SKU-0097,10
ORD-0284,SKU-0087,3
ORD-0284,SKU-0022,2
ORD-0285,SKU-0055,2
ORD-0285,SKU-0011,8
ORD-0285,SKU-0001,7
ORD-0286,SKU-0005,5
ORD-0287,SKU-0004,2
ORD-0287,SKU-0050,10
ORD-0287,SKU-0117,11
ORD-0288,SKU-0001,4
ORD-0288,SKU-0049,12
ORD-0289,SKU-0002,12
ORD-0290,SKU-0002,3
ORD-0290,SKU-0001,4
ORD-0291,SKU-0012,6
ORD-0291,SKU-0008,12
ORD-0291,SKU-0076,2
ORD-0292,SKU-0038,10
ORD-0292,SKU-0092,6
ORD-0292,SKU-0005,7
ORD-0292,SKU-0022,7
ORD-0292,SKU-0004,8
ORD-0293,SKU-0014,2
ORD-0294,SKU-0001,4
ORD-0295,SKU-0008,7
ORD-0295,SKU-0007,12
ORD-0295,SKU-0089,3
ORD-0295,SKU-0002,11
ORD-0295,SKU-0001,10
ORD-0296,SKU-0004,7
ORD-0296,SKU-0021,5
ORD-0296,SKU-0016,7
ORD-0296,SKU-0020,4
ORD-0297,SKU-0023,10
ORD-0298,SKU-0013,9
ORD-0298,SKU-0001,10
ORD-0298,SKU-0003,6
ORD-0298,SKU-0005,10
ORD-0298,SKU-0023,8
ORD-0298,SKU-0067,6
ORD-0299,SKU-0083,2
ORD-0299,SKU-0001,12
ORD-0299,SKU-0060,10
ORD-0299,SKU-0005,7
ORD-0300,SKU-0009,11
ORD-0300,SKU-0073,2
ORD-0300,SKU-0011,6
ORD-0300,SKU-0008,6
ORD-0300,SKU-0003,3
ORD-0300,SKU-0006,3
