order_id,sku,qty
ORD-0051,22616,4
ORD-0051,21980,2
ORD-0051,21985,4
ORD-0051,21984,2
ORD-0051,23378,4
ORD-0051,23376,4
ORD-0051,22304,6
ORD-0051,22302,6
ORD-0051,22300,6
ORD-0051,22303,6
ORD-0051,23238,1
ORD-0051,22150,1
ORD-0051,23319,2
ORD-0051,21591,1
ORD-0051,22150,1
ORD-0052,22179,4
ORD-0052,23480,4
ORD-0052,23351,12
ORD-0052,23352,12
ORD-0052,23354,12
ORD-0052,23198,12
ORD-0052,23583,10
ORD-0052,22382,10
ORD-0052,23202,10
ORD-0052,23077,20
ORD-0052,84077,48
ORD-0052,23378,24
ORD-0053,23356,48
ORD-0054,84947,72
ORD-0054,23188,36
ORD-0054,23086,144
ORD-0054,23082,48
ORD-0055,15034,1
ORD-0055,16237,1
ORD-0055,21328,1
ORD-0055,20727,1
ORD-0055,23583,1
ORD-0055,21993,1
ORD-0055,22948,1
ORD-0055,21212,1
ORD-0055,21213,1
ORD-0055,22158,1
ORD-0055,23322,1
ORD-0055,23321,2
ORD-0055,21912,2
ORD-0055,23499,2
ORD-0055,21914,1
ORD-0055,21915,1
ORD-0055,23254,1
ORD-0055,16225,2
ORD-0055,85123A,1
ORD-0055,22560,2
ORD-0055,21724,1
ORD-0055,20982,1
ORD-0055,21098,2
ORD-0055,16237,1
ORD-0055,22712,12
ORD-0055,21504,12
ORD-0055,21591,1
ORD-0055,20983,1
ORD-0055,21481,2
ORD-0055,21905,1
ORD-0055,21908,1
ORD-0055,23084,3
ORD-0055,21169,3
ORD-0055,21327,2
ORD-0055,22493,2
ORD-0055,23581,1
ORD-0055,85048,1
ORD-0055,23355,1
ORD-0055,21707,1
ORD-0055,71477,2
ORD-0055,21584,2
ORD-0055,23312,2
ORD-0055,23499,2
ORD-0055,23535,1
ORD-0055,23197,1
ORD-0055,23280,1
ORD-0055,22633,1
ORD-0055,23439,1
ORD-0055,22210,1
ORD-0055,23581,1
ORD-0056,20969,4
ORD-0056,20972,12
ORD-0056,22271,6
ORD-0056,22587,12
ORD-0056,20970,4
ORD-0056,20971,12
ORD-0056,22274,6
ORD-0056,22566,12
ORD-0056,22139,3
ORD-0056,21108,18
ORD-0056,23434,10
ORD-0056,22562,12
ORD-0056,22564,12
ORD-0056,84946,72
ORD-0056,22299,24
ORD-0056,21833,12
ORD-0057,22078,5
ORD-0057,22710,25
ORD-0057,23169,6
ORD-0057,22644,8
ORD-0057,22405,12
ORD-0057,20802,6
ORD-0057,23245,4
ORD-0057,23200,2
ORD-0057,23203,1
ORD-0057,23202,2
ORD-0057,22111,1
ORD-0057,23356,2
ORD-0057,23309,24
ORD-0057,23080,2
ORD-0057,71459,12
ORD-0057,23080,1
ORD-0057,21621,3
ORD-0057,21034,2
ORD-0057,85071B,1
ORD-0057,85071B,1
ORD-0057,85071C,11
ORD-0057,23188,2
ORD-0057,21158,2
ORD-0057,21159,2
ORD-0057,21162,2
ORD-0057,85049A,5
ORD-0057,85049E,5
ORD-0057,22081,5
ORD-0057,23245,4
ORD-0057,84991,3
ORD-0057,22417,3
ORD-0057,21975,3
ORD-0057,23308,6
ORD-0057,21212,6
ORD-0057,22734,3
ORD-0057,23353,6
ORD-0057,35970,6
ORD-0057,23084,4
ORD-0057,21731,1
ORD-0057,23177,6
ORD-0057,23194,6
ORD-0057,20733,1
ORD-0057,22551,5
ORD-0057,22555,5
ORD-0057,20735,1
ORD-0057,21731,1
ORD-0057,20985,4
ORD-0057,23189,1
ORD-0057,21832,4
ORD-0057,23100,12
ORD-0057,20668,24
ORD-0057,23318,3
ORD-0057,22739,1
ORD-0057,22738,1
ORD-0057,22736,2
ORD-0057,22735,2
ORD-0057,22952,10
ORD-0057,23293,2
ORD-0057,20733,20
ORD-0057,22941,2
ORD-0057,22900,5
ORD-0057,23266,2
ORD-0057,22577,6
ORD-0057,22578,6
ORD-0057,22579,6
ORD-0057,22581,6
ORD-0057,22580,1
ORD-0057,23571,10
ORD-0057,23570,10
ORD-0057,84836,6
ORD-0057,84012,10
ORD-0058,48187,1
ORD-0058,22414,1
ORD-0058,23355,2
ORD-0058,21258,2
ORD-0058,82484,2
ORD-0058,22776,3
ORD-0058,22664,3
ORD-0058,84997D,1
ORD-0058,21245,1
ORD-0058,21245,1
ORD-0058,21243,2
ORD-0058,20677,2
ORD-0058,20674,1
ORD-0058,20675,1
ORD-0058,21240,1
ORD-0058,23287,1
ORD-0058,21239,2
ORD-0058,21115,1
ORD-0058,22580,2
ORD-0058,22114,1
ORD-0058,22112,1
ORD-0059,22568,4
ORD-0059,22441,8
ORD-0059,22574,12
ORD-0059,22576,12
ORD-0059,22573,12
ORD-0059,21068,12
ORD-0060,22364,12
ORD-0060,22360,12
ORD-0060,22423,6
ORD-0060,84949,144
ORD-0061,23243,2
ORD-0061,22720,5
ORD-0061,22722,3
ORD-0061,23333,12
ORD-0061,23103,24
ORD-0061,21591,24
ORD-0061,84879,16
ORD-0061,23323,8
ORD-0061,21755,18
ORD-0062,22086,40
ORD-0062,22910,40
ORD-0062,85123A,32
ORD-0062,22191,12
ORD-0062,23240,24
ORD-0062,22411,100
ORD-0062,85099C,100
ORD-0062,22150,40
ORD-0062,23084,48
ORD-0063,21936,5
ORD-0063,22382,10
ORD-0063,20727,10
ORD-0063,20982,12
ORD-0063,23206,10
ORD-0063,20726,10
ORD-0063,23583,10
ORD-0064,22470,12
ORD-0064,22694,6
ORD-0064,22910,12
ORD-0064,23322,6
ORD-0064,84945,24
ORD-0064,21498,25
ORD-0064,20750,2
ORD-0064,23503,12
ORD-0064,46000M,2
ORD-0064,84078A,1
ORD-0065,23375,10
ORD-0065,23373,10
ORD-0065,23436,12
ORD-0065,23353,12
ORD-0065,23437,12
ORD-0065,23438,12
ORD-0065,21498,25
ORD-0065,23545,25
ORD-0065,23350,12
ORD-0065,23349,12
ORD-0065,22077,12
ORD-0065,22080,10
ORD-0065,20727,10
ORD-0065,22383,10
ORD-0065,23209,10
ORD-0065,23208,10
ORD-0065,23203,10
ORD-0065,85099B,10
ORD-0065,23204,10
ORD-0065,20724,10
ORD-0065,22356,10
ORD-0065,22661,10
ORD-0065,20972,12
ORD-0065,22271,6
ORD-0065,21703,12
ORD-0065,21889,12
ORD-0065,21704,12
ORD-0065,22620,12
ORD-0065,22996,24
ORD-0065,22952,24
ORD-0065,23343,10
ORD-0065,23154,12
ORD-0065,23156,12
ORD-0065,23159,12
ORD-0065,23681,10
ORD-0065,48187,2
ORD-0065,21935,10
ORD-0065,21231,12
ORD-0065,23374,10
ORD-0065,23571,12
ORD-0065,23582,10
ORD-0065,23312,4
ORD-0065,23311,6
ORD-0065,22602,12
ORD-0065,23264,12
ORD-0065,23263,12
ORD-0065,23265,12
ORD-0065,23266,12
ORD-0065,22959,25
ORD-0065,23354,12
ORD-0066,22941,24
ORD-0066,22381,50
ORD-0066,22178,96
ORD-0067,23581,100
ORD-0067,85099C,100
ORD-0067,85099B,200
ORD-0068,23292,8
ORD-0068,20725,10
ORD-0068,23204,10
ORD-0068,22382,10
ORD-0068,21889,12
ORD-0068,23571,12
ORD-0068,21791,12
ORD-0068,21790,12
ORD-0068,22619,8
ORD-0068,22328,6
ORD-0068,22988,24
ORD-0068,22326,12
ORD-0068,23311,30
ORD-0069,22121,4
ORD-0070,23103,3
ORD-0070,23349,3
ORD-0070,23351,3
ORD-0070,22144,2
ORD-0070,22142,2
ORD-0070,22086,5
ORD-0070,85123A,5
ORD-0070,22735,3
ORD-0070,22739,3
ORD-0070,22737,3
ORD-0070,22130,12
ORD-0070,22620,2
ORD-0070,21892,2
ORD-0070,84949,6
ORD-0070,22766,2
ORD-0070,22150,2
ORD-0070,84347,4
ORD-0070,21917,2
ORD-0070,21918,2
ORD-0070,23506,2
ORD-0070,21791,2
ORD-0070,21790,2
ORD-0070,21915,5
ORD-0070,21914,5
ORD-0070,22549,2
ORD-0070,82483,2
ORD-0070,23323,4
ORD-0070,20972,2
ORD-0070,20971,2
ORD-0070,23570,4
ORD-0070,23571,4
ORD-0070,47503A,1
ORD-0070,22489,3
ORD-0070,82486,2
ORD-0070,84077,48
ORD-0071,22795,2
ORD-0071,22367,5
ORD-0071,21156,3
ORD-0071,47591D,6
ORD-0071,22898,3
ORD-0071,22197,25
ORD-0071,22966,1
ORD-0071,21558,1
ORD-0071,21145,10
ORD-0071,22964,4
ORD-0071,22989,5
ORD-0071,23334,36
ORD-0071,23331,14
ORD-0071,23215,4
ORD-0071,21213,6
ORD-0071,21212,4
ORD-0071,22417,3
ORD-0071,22603,10
ORD-0071,22602,10
ORD-0071,22601,10
ORD-0071,22600,10
ORD-0071,22571,10
ORD-0071,22572,7
ORD-0071,21584,10
ORD-0071,22367,9
ORD-0071,22417,1
ORD-0071,23571,6
ORD-0071,23570,6
ORD-0071,84380,4
ORD-0071,22402,2
ORD-0071,22398,1
ORD-0071,22400,1
ORD-0071,22555,2
ORD-0071,22417,2
ORD-0071,20992,2
ORD-0071,22988,8
ORD-0071,22975,4
ORD-0071,22791,12
ORD-0071,23109,6
ORD-0071,23296,4
ORD-0071,22897,1
ORD-0071,84836,12
ORD-0071,23295,8
ORD-0071,22910,6
ORD-0071,23109,6
ORD-0071,23296,1
ORD-0071,22667,1
ORD-0071,22977,4
ORD-0071,21949,1
ORD-0071,23510,48
ORD-0071,23005,48
ORD-0071,22997,48
ORD-0071,23168,4
ORD-0071,22993,12
ORD-0071,22208,23
ORD-0071,84946,6
ORD-0071,21993,4
ORD-0071,20992,8
ORD-0071,21327,2
ORD-0071,21329,2
ORD-0071,21328,2
ORD-0071,21918,1
ORD-0071,21916,1
ORD-0071,21914,1
ORD-0071,22138,4
ORD-0071,22759,12
ORD-0071,23197,1
ORD-0071,23196,3
ORD-0071,22667,1
ORD-0071,23198,3
ORD-0071,22978,2
ORD-0071,84997C,1
ORD-0071,23254,3
ORD-0071,22400,1
ORD-0071,22720,3
ORD-0071,22720,3
ORD-0071,23256,7
ORD-0071,21558,2
ORD-0071,21559,2
ORD-0071,22666,5
ORD-0071,22138,1
ORD-0071,85032A,1
ORD-0071,21914,4
ORD-0071,21915,5
ORD-0071,22556,4
ORD-0071,22666,1
ORD-0071,22555,2
ORD-0071,22551,2
ORD-0071,22142,2
ORD-0071,22191,2
ORD-0071,23191,3
ORD-0071,23190,6
ORD-0071,22867,3
ORD-0071,22617,1
ORD-0071,23084,12
ORD-0071,20750,1
ORD-0071,20749,1
ORD-0071,23271,16
ORD-0071,22906,6
ORD-0071,22141,2
ORD-0071,22144,2
ORD-0071,22191,1
ORD-0071,84946,6
ORD-0071,22621,8
ORD-0071,22865,4
ORD-0071,82486,2
ORD-0071,84879,8
ORD-0071,85099F,1
ORD-0071,23201,1
ORD-0071,85099B,1
ORD-0071,23126,2
ORD-0071,85066,2
ORD-0071,22622,1
ORD-0071,22623,1
ORD-0071,22617,2
ORD-0071,84879,8
ORD-0071,22693,24
ORD-0072,22366,1
ORD-0072,23284,1
ORD-0072,21703,6
ORD-0072,85123A,32
ORD-0072,21755,2
ORD-0072,21754,4
ORD-0072,22956,1
ORD-0072,22955,1
ORD-0072,22938,12
ORD-0072,22596,12
ORD-0072,23321,10
ORD-0072,23323,19
ORD-0072,23322,10
ORD-0072,22897,2
ORD-0072,22464,18
ORD-0072,22465,12
ORD-0072,22784,9
ORD-0073,84378,12
ORD-0073,22424,2
ORD-0073,22115,12
ORD-0073,22609,36
ORD-0073,22398,12
ORD-0073,37340,48
ORD-0073,90057,24
ORD-0073,23571,12
ORD-0073,22549,12
ORD-0073,84879,8
ORD-0074,23434,10
ORD-0074,23534,9
ORD-0074,22398,12
ORD-0074,22400,12
ORD-0074,84926E,24
ORD-0074,85015,24
ORD-0074,22734,12
ORD-0074,22736,10
ORD-0074,22737,10
ORD-0074,22735,10
ORD-0074,22738,10
ORD-0074,85049A,12
ORD-0074,23313,10
ORD-0074,23311,12
ORD-0074,22505,8
ORD-0074,22086,12
ORD-0074,22910,12
ORD-0075,23084,4
ORD-0075,23078,24
ORD-0075,21672,6
ORD-0075,23035,6
ORD-0075,84596B,6
ORD-0075,20676,6
ORD-0075,21470,1
ORD-0075,85039B,3
ORD-0075,22728,2
ORD-0075,85039A,4
ORD-0075,22865,4
ORD-0075,22633,4
ORD-0075,84029G,4
ORD-0075,84029E,4
ORD-0075,22728,2
ORD-0075,22725,4
ORD-0075,22727,4
ORD-0075,23501,20
ORD-0075,21175,4
ORD-0075,21159,4
ORD-0075,21158,2
ORD-0075,21162,4
ORD-0075,21158,2
ORD-0075,22466,1
ORD-0075,23504,3
ORD-0075,23503,2
ORD-0075,23504,3
ORD-0075,23503,4
ORD-0075,23308,3
ORD-0075,22466,4
ORD-0075,21731,4
ORD-0075,22466,1
ORD-0075,21213,6
ORD-0075,21731,1
ORD-0075,21731,1
ORD-0075,23308,3
ORD-0075,20829,4
ORD-0075,20828,4
ORD-0075,21987,5
ORD-0075,21988,5
ORD-0075,21015,1
ORD-0075,21116,1
ORD-0075,22645,4
ORD-0075,22644,4
ORD-0075,22649,3
ORD-0075,22302,6
ORD-0075,22303,6
ORD-0076,22668,5
ORD-0076,23344,100
ORD-0076,21703,12
ORD-0076,21704,12
ORD-0076,21892,12
ORD-0076,23570,12
ORD-0077,23480,8
ORD-0077,23581,10
ORD-0077,22947,6
ORD-0077,35953,48
ORD-0077,22580,6
ORD-0077,22075,12
ORD-0077,22739,20
ORD-0077,22734,12
ORD-0077,22737,10
ORD-0077,22735,10
ORD-0077,85049A,12
ORD-0077,22080,10
ORD-0077,22386,40
ORD-0077,22356,20
ORD-0077,20712,10
ORD-0077,20719,20
ORD-0077,22326,6
ORD-0077,21930,20
ORD-0077,20682,6
ORD-0077,21429,8
ORD-0077,23353,12
ORD-0077,23374,10
ORD-0077,22668,5
ORD-0077,22505,4
ORD-0077,20724,20
ORD-0077,21929,20
ORD-0077,22385,20
ORD-0077,23344,20
ORD-0077,23203,10
ORD-0077,85099B,20
ORD-0077,21238,16
ORD-0077,20676,16
ORD-0077,22129,12
ORD-0077,21329,12
ORD-0078,21980,24
ORD-0078,21967,24
ORD-0078,21981,24
ORD-0078,22100,36
ORD-0079,22792,144
ORD-0079,84947,144
ORD-0080,22776,5
ORD-0081,22580,3
ORD-0081,20975,72
ORD-0081,23367,48
ORD-0081,84536A,64
ORD-0081,23078,48
ORD-0081,16011,96
ORD-0081,22418,24
ORD-0081,22440,20
ORD-0081,17003,72
ORD-0082,21191,30
ORD-0082,23504,12
ORD-0082,23503,12
ORD-0082,22810,12
ORD-0082,23084,6
ORD-0082,21208,24
ORD-0082,22086,12
ORD-0082,22865,12
ORD-0082,22991,12
ORD-0082,22992,12
ORD-0082,22208,12
ORD-0082,22209,12
ORD-0082,22211,12
ORD-0082,22090,6
ORD-0083,23206,30
ORD-0083,22273,24
ORD-0083,23209,30
ORD-0083,20969,24
ORD-0083,20970,18
ORD-0083,22568,24
ORD-0084,23497,24
ORD-0084,23570,12
ORD-0085,21787,720
ORD-0086,22624,1
ORD-0086,22561,1
ORD-0086,23570,1
ORD-0086,23196,1
ORD-0086,23084,1
ORD-0086,23154,1
ORD-0086,23156,1
ORD-0086,23389,1
ORD-0086,23506,1
ORD-0086,22174,1
ORD-0086,22449,1
ORD-0086,23240,1
ORD-0086,23300,1
ORD-0086,23543,1
ORD-0087,22139,9
ORD-0087,23084,12
ORD-0087,23082,12
ORD-0088,21791,1
ORD-0088,84519A,3
ORD-0088,23581,4
ORD-0088,23203,4
ORD-0088,22411,4
ORD-0088,23551,1
ORD-0088,21731,1
ORD-0088,22274,2
ORD-0088,22138,2
ORD-0088,23240,2
ORD-0088,22080,5
ORD-0088,22619,3
ORD-0088,23329,3
ORD-0088,20975,10
ORD-0088,20973,5
ORD-0088,23366,9
ORD-0088,20973,4
ORD-0088,20975,4
ORD-0088,23366,4
ORD-0088,22549,2
ORD-0088,23493,3
ORD-0088,21034,1
ORD-0088,21731,4
ORD-0088,23551,1
ORD-0088,22549,1
ORD-0088,21791,2
ORD-0088,22666,2
ORD-0088,22273,1
ORD-0088,22271,1
ORD-0088,22469,5
ORD-0088,22795,3
ORD-0088,84879,24
ORD-0088,22727,1
ORD-0088,22726,3
ORD-0088,22271,1
ORD-0088,84879,8
ORD-0088,22273,1
ORD-0088,21537,4
ORD-0089,22630,12
ORD-0089,23497,24
ORD-0089,23526,4
ORD-0089,23084,48
ORD-0089,23318,12
ORD-0089,22738,10
ORD-0089,22959,25
ORD-0089,22952,24
ORD-0090,21108,18
ORD-0090,22098,36
ORD-0090,22269,16
ORD-0090,22266,64
ORD-0090,22286,24
ORD-0090,22287,24
ORD-0090,85015,24
ORD-0090,20992,24
ORD-0090,21891,12
ORD-0090,22624,2
ORD-0090,84832,12
ORD-0090,22112,6
ORD-0090,22111,3
ORD-0090,21818,36
ORD-0090,22577,24
ORD-0090,22578,24
ORD-0090,21810,48
ORD-0091,22197,24
ORD-0091,22909,24
ORD-0091,22086,12
ORD-0091,79321,8
ORD-0091,22139,3
ORD-0091,21914,12
ORD-0091,22551,12
ORD-0091,23234,6
ORD-0091,23241,6
ORD-0091,23247,6
ORD-0091,23295,8
ORD-0091,22279,24
ORD-0091,23354,12
ORD-0091,21155,6
ORD-0091,21588,12
ORD-0092,22086,12
ORD-0092,22192,2
ORD-0092,22248,16
ORD-0092,22726,6
ORD-0092,22728,6
ORD-0092,22798,8
ORD-0092,22983,24
ORD-0092,22952,72
ORD-0092,23275,60
ORD-0092,23263,60
ORD-0093,84991,1
ORD-0093,84992,2
ORD-0093,85032A,1
ORD-0093,85039A,3
ORD-0093,85049A,2
ORD-0093,85049E,1
ORD-0093,85049H,3
ORD-0093,85053,2
ORD-0093,85099B,4
ORD-0093,85099C,2
ORD-0093,85123A,9
ORD-0093,85131D,6
ORD-0093,85176,3
ORD-0093,85199S,14
ORD-0093,85227,2
ORD-0093,10135,1
ORD-0093,15036,1
ORD-0093,16219,1
ORD-0093,16225,2
ORD-0093,16237,3
ORD-0093,16254,1
ORD-0093,17084N,1
ORD-0093,20712,1
ORD-0093,20719,8
ORD-0093,20723,1
ORD-0093,20724,7
ORD-0093,20728,1
ORD-0093,20775,1
ORD-0093,20956,4
ORD-0093,20971,1
ORD-0093,20973,15
ORD-0093,20978,2
ORD-0093,20982,3
ORD-0093,21015,2
ORD-0093,21035,1
ORD-0093,21080,1
ORD-0093,21098,1
ORD-0093,21107,1
ORD-0093,21108,4
ORD-0093,21126,1
ORD-0093,21137,1
ORD-0093,21165,1
ORD-0093,21181,1
ORD-0093,21191,4
ORD-0093,21212,2
ORD-0093,21224,1
ORD-0093,21231,1
ORD-0093,21232,5
ORD-0093,21289,1
ORD-0093,21327,1
ORD-0093,21328,1
ORD-0093,21329,1
ORD-0093,21356,6
ORD-0093,21383,1
ORD-0093,21400,1
ORD-0093,21402,6
ORD-0093,21452,4
ORD-0093,21470,1
ORD-0093,21471,1
ORD-0093,21479,2
ORD-0093,21481,2
ORD-0093,21485,1
ORD-0093,21494,4
ORD-0093,21504,2
ORD-0093,21507,1
ORD-0093,21509,2
ORD-0093,21524,2
ORD-0093,21544,1
ORD-0093,21558,2
ORD-0093,21559,3
ORD-0093,21577,3
ORD-0093,21615,2
ORD-0093,21616,1
ORD-0093,21619,1
ORD-0093,21625,1
ORD-0093,21650,2
ORD-0093,21679,1
ORD-0093,21680,1
ORD-0093,21703,2
ORD-0093,21704,2
ORD-0093,21705,1
ORD-0093,21715,2
ORD-0093,21716,1
ORD-0093,21718,2
ORD-0093,21731,6
ORD-0093,21754,2
ORD-0093,21774,1
ORD-0093,21786,1
ORD-0093,21790,6
ORD-0093,21791,3
ORD-0093,21803,7
ORD-0093,21808,5
ORD-0093,21810,38
ORD-0093,21832,4
ORD-0093,21874,1
ORD-0093,21875,8
ORD-0093,21876,3
ORD-0093,21880,1
ORD-0093,21889,4
ORD-0093,21890,1
ORD-0093,21891,2
ORD-0093,21892,7
ORD-0093,21900,1
ORD-0093,21901,1
ORD-0093,21906,1
ORD-0093,21912,1
ORD-0093,21913,1
ORD-0093,21914,8
ORD-0093,21915,5
ORD-0093,21928,3
ORD-0093,21934,4
ORD-0093,21935,10
ORD-0093,21936,1
ORD-0093,21942,1
ORD-0093,21945,3
ORD-0093,21967,2
ORD-0093,21975,1
ORD-0093,21976,3
ORD-0093,21977,1
ORD-0093,21980,1
ORD-0093,21981,2
ORD-0093,21984,1
ORD-0093,21985,12
ORD-0093,21986,2
ORD-0093,21991,1
ORD-0093,21993,1
ORD-0093,22024,2
ORD-0093,22026,1
ORD-0093,22027,2
ORD-0093,22028,3
ORD-0093,22029,1
ORD-0093,22037,1
ORD-0093,22041,1
ORD-0093,22064,1
ORD-0093,22065,5
ORD-0093,22068,1
ORD-0093,22074,1
ORD-0093,22075,4
ORD-0093,22076,3
ORD-0093,22077,2
ORD-0093,22082,1
ORD-0093,22086,12
ORD-0093,22107,6
ORD-0093,22109,1
ORD-0093,22110,1
ORD-0093,22113,1
ORD-0093,22114,3
ORD-0093,22129,4
ORD-0093,22130,6
ORD-0093,22135,2
ORD-0093,22138,1
ORD-0093,22139,1
ORD-0093,22141,3
ORD-0093,22142,1
ORD-0093,22144,3
ORD-0093,22155,1
ORD-0093,22162,3
ORD-0093,22163,4
ORD-0093,22173,1
ORD-0093,22179,1
ORD-0093,22185,1
ORD-0093,22187,1
ORD-0093,22196,7
ORD-0093,22197,28
ORD-0093,22199,1
ORD-0093,22208,2
ORD-0093,22210,1
ORD-0093,22211,1
ORD-0093,22219,2
ORD-0093,22230,1
ORD-0093,22231,1
ORD-0093,22241,1
ORD-0093,22279,19
ORD-0093,22299,1
ORD-0093,22310,1
ORD-0093,22328,1
ORD-0093,22331,1
ORD-0093,22333,2
ORD-0093,22337,9
ORD-0093,22338,12
ORD-0093,22340,9
ORD-0093,22352,1
ORD-0093,22355,3
ORD-0093,22356,3
ORD-0093,22357,15
ORD-0093,22360,2
ORD-0093,22361,4
ORD-0093,22364,1
ORD-0093,22365,1
ORD-0093,22378,2
ORD-0093,22379,4
ORD-0093,22382,2
ORD-0093,22386,2
ORD-0093,22406,2
ORD-0093,22419,4
ORD-0093,22423,1
ORD-0093,22429,1
ORD-0093,22434,1
ORD-0093,22439,1
ORD-0093,22441,1
ORD-0093,22456,2
ORD-0093,22457,1
ORD-0093,22466,10
ORD-0093,22468,1
ORD-0093,22481,1
ORD-0093,22489,5
ORD-0093,22494,1
ORD-0093,22538,1
ORD-0093,22547,1
ORD-0093,22549,5
ORD-0093,22550,1
ORD-0093,22553,1
ORD-0093,22554,2
ORD-0093,22555,4
ORD-0093,22557,1
ORD-0093,22558,1
ORD-0093,22560,2
ORD-0093,22565,1
ORD-0093,22566,1
ORD-0093,22571,1
ORD-0093,22574,3
ORD-0093,22577,21
ORD-0093,22578,20
ORD-0093,22579,20
ORD-0093,22580,13
ORD-0093,22581,18
ORD-0093,22585,2
ORD-0093,22586,1
ORD-0093,22591,1
ORD-0093,22592,7
ORD-0093,22593,1
ORD-0093,22594,1
ORD-0093,22596,8
ORD-0093,22597,2
ORD-0093,22598,3
ORD-0093,22599,3
ORD-0093,22600,5
ORD-0093,22603,2
ORD-0093,22608,12
ORD-0093,22613,1
ORD-0093,22615,2
ORD-0093,22616,1
ORD-0093,22617,1
ORD-0093,22619,3
ORD-0093,22620,1
ORD-0093,22621,1
ORD-0093,22627,2
ORD-0093,22628,1
ORD-0093,22630,3
ORD-0093,22650,1
ORD-0093,22651,3
ORD-0093,22653,17
ORD-0093,22654,10
ORD-0093,22664,1
ORD-0093,22666,3
ORD-0093,22670,1
ORD-0093,22671,1
ORD-0093,22680,1
ORD-0093,22692,1
ORD-0093,22693,4
ORD-0093,22694,2
ORD-0093,22696,2
ORD-0093,22697,4
ORD-0093,22698,1
ORD-0093,22712,2
ORD-0093,22713,2
ORD-0093,22716,1
ORD-0093,22720,2
ORD-0093,22721,1
ORD-0093,22722,2
ORD-0093,22723,1
ORD-0093,22725,1
ORD-0093,22726,1
ORD-0093,22734,1
ORD-0093,22738,1
ORD-0093,22739,1
ORD-0093,22741,2
ORD-0093,22745,1
ORD-0093,22749,2
ORD-0093,22750,2
ORD-0093,22751,1
ORD-0093,22753,2
ORD-0093,22754,1
ORD-0093,22755,1
ORD-0093,22759,2
ORD-0093,22771,5
ORD-0093,22773,4
ORD-0093,22784,4
ORD-0093,22791,5
ORD-0093,22807,1
ORD-0093,22810,1
ORD-0093,22815,2
ORD-0093,22816,3
ORD-0093,22818,4
ORD-0093,22819,2
ORD-0093,22835,2
ORD-0093,22866,1
ORD-0093,22893,1
ORD-0093,22895,1
ORD-0093,22896,1
ORD-0093,22897,2
ORD-0093,22899,1
ORD-0093,22900,2
ORD-0093,22905,3
ORD-0093,22906,2
ORD-0093,22907,1
ORD-0093,22909,8
ORD-0093,22910,6
ORD-0093,22937,1
ORD-0093,22944,6
ORD-0093,22948,4
ORD-0093,22951,1
ORD-0093,22952,7
ORD-0093,22960,6
ORD-0093,22961,4
ORD-0093,22963,1
ORD-0093,22964,1
ORD-0093,22966,1
ORD-0093,22969,4
ORD-0093,22975,1
ORD-0093,22978,1
ORD-0093,22982,1
ORD-0093,22988,2
ORD-0093,22989,1
ORD-0093,22992,1
ORD-0093,22993,1
ORD-0093,22994,1
ORD-0093,22995,1
ORD-0093,22996,2
ORD-0093,22998,2
ORD-0093,23004,3
ORD-0093,23005,5
ORD-0093,23083,1
ORD-0093,23084,36
ORD-0093,23089,1
ORD-0093,23090,1
ORD-0093,23100,4
ORD-0093,23101,1
ORD-0093,23108,2
ORD-0093,23109,1
ORD-0093,23158,1
ORD-0093,23165,5
ORD-0093,23168,2
ORD-0093,23170,1
ORD-0093,23171,1
ORD-0093,23172,1
ORD-0093,23177,1
ORD-0093,23182,2
ORD-0093,23188,1
ORD-0093,23189,1
ORD-0093,23193,1
ORD-0093,23194,1
ORD-0093,23197,1
ORD-0093,23198,23
ORD-0093,23199,2
ORD-0093,23202,4
ORD-0093,23203,5
ORD-0093,23205,2
ORD-0093,23211,1
ORD-0093,23213,3
ORD-0093,23217,3
ORD-0093,23221,2
ORD-0093,23234,2
ORD-0093,23236,2
ORD-0093,23238,1
ORD-0093,23243,4
ORD-0093,23245,4
ORD-0093,23263,3
ORD-0093,23264,1
ORD-0093,23265,3
ORD-0093,23266,2
ORD-0093,23267,2
ORD-0093,23271,4
ORD-0093,23285,2
ORD-0093,23291,3
ORD-0093,23292,2
ORD-0093,23293,1
ORD-0093,23294,3
ORD-0093,23295,1
ORD-0093,23296,3
ORD-0093,23300,4
ORD-0093,23301,6
ORD-0093,23302,2
ORD-0093,23307,2
ORD-0093,23308,1
ORD-0093,23309,3
ORD-0093,23311,1
ORD-0093,23313,2
ORD-0093,23318,4
ORD-0093,23319,1
ORD-0093,23321,20
ORD-0093,23328,34
ORD-0093,23330,2
ORD-0093,23334,1
ORD-0093,23340,2
ORD-0093,23343,4
ORD-0093,23344,2
ORD-0093,23346,1
ORD-0093,23348,2
ORD-0093,23349,6
ORD-0093,23350,2
ORD-0093,23351,6
ORD-0093,23353,4
ORD-0093,23354,3
ORD-0093,23355,1
ORD-0093,23356,2
ORD-0093,23365,3
ORD-0093,23366,3
ORD-0093,23367,7
ORD-0093,23372,4
ORD-0093,23375,1
ORD-0093,23377,10
ORD-0093,23380,1
ORD-0093,23382,3
ORD-0093,23426,3
ORD-0093,23434,11
ORD-0093,23437,1
ORD-0093,23480,1
ORD-0093,23493,1
ORD-0093,23497,3
ORD-0093,23506,3
ORD-0093,23508,3
ORD-0093,23526,1
ORD-0093,23534,3
ORD-0093,23535,4
ORD-0093,23551,2
ORD-0093,23570,6
ORD-0093,23571,8
ORD-0093,23582,4
ORD-0093,23583,1
